State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Uttar Pradesh,Badaun,Badayoun,Tomato,Deshi,FAQ,11-09-2025,2680,2820,2760
Uttar Pradesh,Badaun,Shahaswan,Brinjal,Brinjal,FAQ,11-09-2025,900,1100,1000
Uttar Pradesh,Badaun,Wazirganj,Bottle gourd,Bottle Gourd,FAQ,11-09-2025,1350,1375,1360
Uttar Pradesh,Badaun,Wazirganj,Brinjal,Round/Long,FAQ,11-09-2025,1750,1825,1800
Uttar Pradesh,Badaun,Wazirganj,Ginger(Green),Green Ginger,FAQ,11-09-2025,4225,4300,4250
Uttar Pradesh,Badaun,Wazirganj,Potato,Desi,Non-FAQ,11-09-2025,700,720,710
Uttar Pradesh,Badaun,Wazirganj,Tomato,Deshi,Non-FAQ,11-09-2025,2500,2575,2525
Uttar Pradesh,Baghpat,Baraut,Banana - Green,Banana - Green,FAQ,11-09-2025,1700,1850,1750
Uttar Pradesh,Baghpat,Baraut,Bhindi(Ladies Finger),Bhindi,FAQ,11-09-2025,1680,1800,1725
Uttar Pradesh,Baghpat,Baraut,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,11-09-2025,9800,10200,10060
Uttar Pradesh,Baghpat,Baraut,Bottle gourd,Bottle Gourd,FAQ,11-09-2025,1450,1550,1500
Uttar Pradesh,Baghpat,Baraut,Brinjal,Round/Long,FAQ,11-09-2025,1750,1900,1800
Uttar Pradesh,Baghpat,Baraut,Cauliflower,Cauliflower,FAQ,11-09-2025,3000,3200,3100
Uttar Pradesh,Baghpat,Baraut,Mustard Oil,Mustard Oil,FAQ,11-09-2025,14900,15300,15120
Uttar Pradesh,Baghpat,Baraut,Papaya,Papaya,Medium,11-09-2025,2700,2900,2800
Uttar Pradesh,Baghpat,Baraut,Tomato,Hybrid,FAQ,11-09-2025,2450,2600,2550
Uttar Pradesh,Baghpat,Khekda,Pumpkin,Pumpkin,FAQ,11-09-2025,500,700,600
Uttar Pradesh,Bahraich,Naanpara,Banana - Green,Banana - Green,FAQ,11-09-2025,550,600,580
Uttar Pradesh,Bahraich,Naanpara,Papaya,Papaya,Medium,11-09-2025,1460,1500,1480
Uttar Pradesh,Bahraich,Naanpara,Pomegranate,Pomogranate,Medium,11-09-2025,6000,6500,6250
Uttar Pradesh,Bahraich,Naanpara,Wheat,Dara,FAQ,11-09-2025,2350,2450,2400
Uttar Pradesh,Ballia,Ballia,Garlic,Garlic,FAQ,11-09-2025,6300,6370,6330
Uttar Pradesh,Ballia,Ballia,Green Chilli,Green Chilly,FAQ,11-09-2025,4030,4100,4070
Uttar Pradesh,Ballia,Ballia,Gur(Jaggery),Red,FAQ,11-09-2025,4580,4640,4615
Uttar Pradesh,Ballia,Ballia,Pumpkin,Pumpkin,FAQ,11-09-2025,1360,1415,1390
Uttar Pradesh,Ballia,Rasda,Apple,Delicious,Medium,11-09-2025,7080,7200,7125
Uttar Pradesh,Ballia,Rasda,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11-09-2025,9900,10125,9960
Uttar Pradesh,Ballia,Rasda,Pumpkin,Pumpkin,FAQ,11-09-2025,1365,1490,1415
Uttar Pradesh,Ballia,Rasda,Raddish,Other,FAQ,11-09-2025,2100,2200,2165
Uttar Pradesh,Ballia,Rasda,Rice,III,FAQ,11-09-2025,3300,3400,3345
Uttar Pradesh,Ballia,Vilthararoad,Banana,Medium,Medium,11-09-2025,1800,1900,1850
Uttar Pradesh,Ballia,Vilthararoad,Rice,III,FAQ,11-09-2025,2000,2200,2100
Uttar Pradesh,Ballia,Vilthararoad,Wheat,Dara,Non-FAQ,11-09-2025,2600,2700,2650
Uttar Pradesh,Balrampur,Panchpedwa,Green Chilli,Green Chilly,FAQ,11-09-2025,3200,3600,3400
Uttar Pradesh,Balrampur,Panchpedwa,Potato,Potato,FAQ,11-09-2025,1200,1500,1400
Uttar Pradesh,Balrampur,Tulsipur,Apple,Kasmir/Shimla - II,Medium,11-09-2025,6100,6150,6130
Uttar Pradesh,Balrampur,Tulsipur,Lentil (Masur)(Whole),Masoor Gola,FAQ,11-09-2025,7100,7200,7150
Uttar Pradesh,Banda,Atarra,Onion,Red,FAQ,11-09-2025,1315,1445,1380
Uttar Pradesh,Banda,Atarra,Potato,Desi,FAQ,11-09-2025,1035,1170,1100
Uttar Pradesh,Banda,Atarra,Wheat,Dara,FAQ,11-09-2025,2425,2535,2450
Uttar Pradesh,Banda,Banda,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,11-09-2025,5500,5650,5600
Uttar Pradesh,Banda,Banda,Bhindi(Ladies Finger),Bhindi,FAQ,11-09-2025,1650,1750,1700
Uttar Pradesh,Banda,Banda,Capsicum,Capsicum,FAQ,11-09-2025,5150,5260,5200
Uttar Pradesh,Banda,Banda,Green Chilli,Green Chilly,FAQ,11-09-2025,3400,3500,3450
Uttar Pradesh,Banda,Banda,Lemon,Lemon,FAQ,11-09-2025,3550,3700,3625
Uttar Pradesh,Banda,Banda,Potato,Desi,FAQ,11-09-2025,1030,1200,1110
Uttar Pradesh,Banda,Banda,Pumpkin,Pumpkin,FAQ,11-09-2025,1370,1475,1425
Uttar Pradesh,Banda,Banda,Wheat,Dara,FAQ,11-09-2025,2450,2560,2500
Uttar Pradesh,Banda,Banda,White Peas,White Peas,FAQ,11-09-2025,3100,3250,3175
Uttar Pradesh,Barabanki,Barabanki,Banana - Green,Banana - Green,FAQ,11-09-2025,1750,1850,1800
Uttar Pradesh,Barabanki,Safdarganj,Apple,Delicious,Medium,11-09-2025,7500,7700,7600
Uttar Pradesh,Barabanki,Safdarganj,Banana - Green,Banana - Green,FAQ,11-09-2025,1700,1800,1750
Uttar Pradesh,Barabanki,Safdarganj,Lime,Lime,Medium,11-09-2025,3950,4050,4000
Uttar Pradesh,Barabanki,Safdarganj,Mustard Oil,Mustard Oil,FAQ,11-09-2025,14800,14900,14850
Uttar Pradesh,Bareilly,Bareilly,Garlic,Garlic,FAQ,11-09-2025,6200,6260,6235
Uttar Pradesh,Bareilly,Bareilly,Onion,Red,FAQ,11-09-2025,1380,1425,1400
Uttar Pradesh,Bareilly,Bareilly,Potato,Potato,FAQ,11-09-2025,925,980,950
Uttar Pradesh,Bareilly,Bareilly,Tomato,Local,FAQ,11-09-2025,2770,2825,2800
Uttar Pradesh,Basti,Basti,Apple,Delicious,Medium,11-09-2025,6600,6800,6700
Uttar Pradesh,Basti,Basti,Gur(Jaggery),Red,FAQ,11-09-2025,4385,4485,4435
Uttar Pradesh,Basti,Basti,Pomegranate,Pomogranate,Medium,11-09-2025,6070,6270,6170
Uttar Pradesh,Bijnor,Bijnaur,Bhindi(Ladies Finger),Bhindi,FAQ,11-09-2025,1700,1750,1720
Uttar Pradesh,Bijnor,Bijnaur,Brinjal,Round/Long,FAQ,11-09-2025,1725,1780,1750
Uttar Pradesh,Bijnor,Bijnaur,Onion,Red,FAQ,11-09-2025,1400,1440,1415
Uttar Pradesh,Bijnor,Chaandpur,Onion,Red,FAQ,11-09-2025,900,1100,1000
Uttar Pradesh,Bijnor,Kiratpur,Apple,Apple,Medium,11-09-2025,4600,4700,4650
Uttar Pradesh,Bijnor,Kiratpur,Green Chilli,Green Chilly,FAQ,11-09-2025,2000,2100,2050
Uttar Pradesh,Bulandshahar,Anoop Shahar,Brinjal,Round/Long,FAQ,11-09-2025,1600,2000,1800
Uttar Pradesh,Bulandshahar,Anoop Shahar,Cauliflower,Cauliflower,FAQ,11-09-2025,2600,3000,2800
Uttar Pradesh,Bulandshahar,Anoop Shahar,Green Chilli,Green Chilly,FAQ,11-09-2025,2800,3200,3000
Uttar Pradesh,Bulandshahar,Anoop Shahar,Raddish,Raddish,FAQ,11-09-2025,800,1200,1000
Uttar Pradesh,Bulandshahar,Buland Shahr,Bhindi(Ladies Finger),Bhindi,FAQ,11-09-2025,1500,1700,1600
Uttar Pradesh,Bulandshahar,Buland Shahr,Bottle gourd,Bottle Gourd,FAQ,11-09-2025,1300,1500,1400
Uttar Pradesh,Bulandshahar,Buland Shahr,Potato,F.A.Q.,FAQ,11-09-2025,1050,1200,1120
Uttar Pradesh,Bulandshahar,Buland Shahr,Rice,III,FAQ,11-09-2025,3200,3400,3355
Uttar Pradesh,Bulandshahar,Buland Shahr,Spinach,Spinach,FAQ,11-09-2025,1900,2150,2000
Uttar Pradesh,Bulandshahar,Buland Shahr,Tomato,Deshi,FAQ,11-09-2025,2200,2600,2400
Uttar Pradesh,Bulandshahar,Gulavati,Bhindi(Ladies Finger),Other,FAQ,11-09-2025,2000,2200,2100
Uttar Pradesh,Bulandshahar,Gulavati,Colacasia,Other,FAQ,11-09-2025,1100,1300,1200
Uttar Pradesh,Bulandshahar,Gulavati,Green Chilli,Green Chilly,FAQ,11-09-2025,2000,2200,2100
Uttar Pradesh,Bulandshahar,Jahangirabad,Apple,Delicious,Medium,11-09-2025,7210,7400,7305
Uttar Pradesh,Bulandshahar,Jahangirabad,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11-09-2025,7685,7925,7805
Uttar Pradesh,Bulandshahar,Jahangirabad,Wheat,Dara,FAQ,11-09-2025,2570,2600,2585
Uttar Pradesh,Bulandshahar,Sikarpur,Bhindi(Ladies Finger),Bhindi,FAQ,11-09-2025,900,1000,950
Uttar Pradesh,Bulandshahar,Sikarpur,Bottle gourd,Bottle Gourd,FAQ,11-09-2025,1200,1400,1300
Uttar Pradesh,Bulandshahar,Sikarpur,Garlic,Garlic,FAQ,11-09-2025,6200,6400,6300
Uttar Pradesh,Bulandshahar,Sikarpur,Ginger(Green),Green Ginger,FAQ,11-09-2025,3800,4000,3900
Uttar Pradesh,Bulandshahar,Sikarpur,Lemon,Lemon,FAQ,11-09-2025,4400,4500,4450
Uttar Pradesh,Bulandshahar,Sikarpur,Onion,Red,FAQ,11-09-2025,900,1050,1000
Uttar Pradesh,Bulandshahar,Siyana,Brinjal,Round/Long,FAQ,11-09-2025,800,900,850
Uttar Pradesh,Bulandshahar,Siyana,Cauliflower,Cauliflower,FAQ,11-09-2025,1500,1600,1550
Uttar Pradesh,Bulandshahar,Siyana,Guava,Guava,Medium,11-09-2025,2500,2600,2550
Uttar Pradesh,Bulandshahar,Siyana,Mousambi(Sweet Lime),Mousambi,Medium,11-09-2025,2200,2300,2250
Uttar Pradesh,Bulandshahar,Siyana,Potato,Desi,FAQ,11-09-2025,900,1000,950
Uttar Pradesh,Bulandshahar,Siyana,Wheat,Dara,FAQ,11-09-2025,2560,2590,2570
Uttar Pradesh,Chandauli,Chandoli,Bottle gourd,Bottle Gourd,FAQ,11-09-2025,1500,1600,1550
Uttar Pradesh,Chandauli,Chandoli,Cucumbar(Kheera),Cucumbar,FAQ,11-09-2025,1925,2025,1975
Uttar Pradesh,Chandauli,Chandoli,Gur(Jaggery),Red,FAQ,11-09-2025,4575,4650,4600
Uttar Pradesh,Chandauli,Chandoli,Mustard,Sarson(Black),FAQ,11-09-2025,6850,6900,6880
Uttar Pradesh,Chandauli,Chandoli,Onion,Red,FAQ,11-09-2025,1400,1500,1450
Uttar Pradesh,Chandauli,Chandoli,Pumpkin,Pumpkin,FAQ,11-09-2025,1350,1450,1400
Uttar Pradesh,Chandauli,Chandoli,Rice,III,FAQ,11-09-2025,3365,3410,3385
Uttar Pradesh,Deoria,Devariya,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11-09-2025,10015,10035,10025
Uttar Pradesh,Deoria,Devariya,Bhindi(Ladies Finger),Bhindi,FAQ,11-09-2025,1540,1560,1550
Uttar Pradesh,Deoria,Devariya,Green Chilli,Green Chilly,FAQ,11-09-2025,4000,4040,4015
Uttar Pradesh,Deoria,Devariya,Gur(Jaggery),Red,FAQ,11-09-2025,4425,4440,4430
Uttar Pradesh,Deoria,Devariya,Potato,Potato,FAQ,11-09-2025,1120,1160,1140
Uttar Pradesh,Deoria,Devariya,Tomato,Hybrid,FAQ,11-09-2025,2385,2415,2400
Uttar Pradesh,Etah,Awagarh,Banana - Green,Banana - Green,FAQ,11-09-2025,1400,1600,1500
Uttar Pradesh,Etah,Awagarh,Cabbage,Cabbage,FAQ,11-09-2025,1200,1400,1250
Uttar Pradesh,Etah,Etah,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11-09-2025,9500,10800,10170
Uttar Pradesh,Etah,Etah,Banana,Banana - Ripe,Medium,11-09-2025,2500,3000,2682
Uttar Pradesh,Etah,Etah,Barley (Jau),Dara,FAQ,11-09-2025,2300,2400,2350
Uttar Pradesh,Etah,Etah,Cauliflower,Cauliflower,FAQ,11-09-2025,3000,3500,3405
Uttar Pradesh,Etah,Etah,Green Chilli,Green Chilly,FAQ,11-09-2025,3200,3500,3378
Uttar Pradesh,Etah,Etah,Maize,Yellow,FAQ,11-09-2025,2000,2225,2178
Uttar Pradesh,Etah,Etah,Pomegranate,Pomogranate,Medium,11-09-2025,6000,7000,6818
Uttar Pradesh,Etah,Etah,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,11-09-2025,1800,2200,2160
Uttar Pradesh,Etawah,Bharthna,Raddish,Raddish,FAQ,11-09-2025,1720,1920,1820
Uttar Pradesh,Etawah,Bharthna,Tomato,Hybrid,FAQ,11-09-2025,2150,2350,2250
Uttar Pradesh,Etawah,Etawah,Bhindi(Ladies Finger),Bhindi,FAQ,11-09-2025,1500,1850,1700
Uttar Pradesh,Etawah,Etawah,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,11-09-2025,9600,9850,9720
Uttar Pradesh,Etawah,Etawah,Groundnut,Hybrid,FAQ,11-09-2025,6650,6950,6850
Uttar Pradesh,Etawah,Etawah,Gur(Jaggery),Red,FAQ,11-09-2025,4200,4450,4320
Uttar Pradesh,Etawah,Etawah,Lemon,Lemon,FAQ,11-09-2025,3100,3500,3300
Uttar Pradesh,Etawah,Etawah,Mustard,Lohi Black,FAQ,11-09-2025,6820,7100,6980
Uttar Pradesh,Etawah,Jasvantnagar,Colacasia,Colacasia,FAQ,11-09-2025,1670,1770,1720
Uttar Pradesh,Etawah,Jasvantnagar,Raddish,Raddish,FAQ,11-09-2025,1760,1860,1810
Uttar Pradesh,Farukhabad,Farukhabad,Banana,Banana - Ripe,Medium,11-09-2025,2300,2550,2450
Uttar Pradesh,Farukhabad,Farukhabad,Bhindi(Ladies Finger),Bhindi,FAQ,11-09-2025,1500,1650,1600
Uttar Pradesh,Farukhabad,Farukhabad,Bottle gourd,Bottle Gourd,FAQ,11-09-2025,1050,1220,1150
Uttar Pradesh,Farukhabad,Farukhabad,Lemon,Lemon,FAQ,11-09-2025,3200,3400,3300
Uttar Pradesh,Farukhabad,Farukhabad,Maize,Hybrid,FAQ,11-09-2025,2175,2240,2225
Uttar Pradesh,Farukhabad,Farukhabad,Mousambi(Sweet Lime),Mousambi,Medium,11-09-2025,2700,2875,2800
Uttar Pradesh,Farukhabad,Kayamganj,Bhindi(Ladies Finger),Bhindi,FAQ,11-09-2025,1550,1650,1600
Uttar Pradesh,Farukhabad,Mohamadabad,Bhindi(Ladies Finger),Bhindi,FAQ,11-09-2025,1520,1720,1620
Uttar Pradesh,Farukhabad,Mohamadabad,Bottle gourd,Bottle Gourd,FAQ,11-09-2025,1110,1310,1210
Uttar Pradesh,Farukhabad,Mohamadabad,Maize,Yellow,FAQ,11-09-2025,2200,2240,2225
Uttar Pradesh,Farukhabad,Mohamadabad,Onion,Red,FAQ,11-09-2025,1320,1520,1420
Uttar Pradesh,Fatehpur,Bindki,Bottle gourd,Bottle Gourd,FAQ,11-09-2025,1340,1420,1380
Uttar Pradesh,Fatehpur,Bindki,Green Chilli,Green Chilly,FAQ,11-09-2025,4050,4200,4150
Uttar Pradesh,Fatehpur,Bindki,Rice,Common,FAQ,11-09-2025,2600,2870,2830
Uttar Pradesh,Fatehpur,Fatehpur,Potato,Desi,FAQ,11-09-2025,800,1000,920
Uttar Pradesh,Fatehpur,Khaga,Potato,Desi,FAQ,11-09-2025,810,985,925
Uttar Pradesh,Firozabad,Firozabad,Bhindi(Ladies Finger),Bhindi,FAQ,11-09-2025,1630,1850,1740
Uttar Pradesh,Firozabad,Firozabad,Green Chilli,Green Chilly,FAQ,11-09-2025,3200,3425,3310
Uttar Pradesh,Firozabad,Firozabad,Gur(Jaggery),Red,FAQ,11-09-2025,4225,4430,4310
Uttar Pradesh,Firozabad,Firozabad,Lemon,Lemon,FAQ,11-09-2025,3360,3580,3475
Uttar Pradesh,Firozabad,Tundla,Ginger(Green),Green Ginger,FAQ,11-09-2025,3400,3445,3420
Uttar Pradesh,Firozabad,Tundla,Onion,Red,FAQ,11-09-2025,1375,1425,1400
Uttar Pradesh,Gautam Budh Nagar,Dankaur,Onion,Red,FAQ,11-09-2025,1310,1500,1400
Uttar Pradesh,Ghaziabad,Ghaziabad,Bhindi(Ladies Finger),Bhindi,FAQ,11-09-2025,1800,1920,1880
Uttar Pradesh,Ghaziabad,Ghaziabad,Garlic,UP,FAQ,11-09-2025,6300,6400,6375
Uttar Pradesh,Ghaziabad,Ghaziabad,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,11-09-2025,9600,9800,9700
Uttar Pradesh,Ghaziabad,Ghaziabad,Guava,Guava,Medium,11-09-2025,2300,2500,2400
Uttar Pradesh,Ghaziabad,Ghaziabad,Gur(Jaggery),Yellow,FAQ,11-09-2025,4200,4400,4300
Uttar Pradesh,Ghaziabad,Ghaziabad,Potato,Desi,Non-FAQ,11-09-2025,800,900,855
Uttar Pradesh,Ghaziabad,Ghaziabad,Sugar,Medium,FAQ,11-09-2025,4200,4310,4250
Uttar Pradesh,Ghaziabad,Noida,Brinjal,Round/Long,FAQ,11-09-2025,1770,1860,1820
Uttar Pradesh,Ghaziabad,Noida,Ginger(Green),Green Ginger,FAQ,11-09-2025,4100,4250,4170
Uttar Pradesh,Ghaziabad,Noida,Green Chilli,Green Chilly,FAQ,11-09-2025,3910,4030,3975
Uttar Pradesh,Ghaziabad,Noida,Onion,Onion,FAQ,11-09-2025,1350,1460,1410
Uttar Pradesh,Ghaziabad,Noida,Pomegranate,Pomogranate,Medium,11-09-2025,6850,7050,6950
Uttar Pradesh,Ghazipur,Gazipur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11-09-2025,9870,9930,9900
Uttar Pradesh,Ghazipur,Gazipur,Barley (Jau),Dara,FAQ,11-09-2025,2320,2370,2340
Uttar Pradesh,Ghazipur,Gazipur,Bitter gourd,Bitter Gourd,FAQ,11-09-2025,2450,2500,2470
Uttar Pradesh,Ghazipur,Gazipur,Cucumbar(Kheera),Cucumbar,FAQ,11-09-2025,1950,2000,1980
Uttar Pradesh,Ghazipur,Gazipur,Garlic,Garlic,FAQ,11-09-2025,6020,6080,6050
Uttar Pradesh,Ghazipur,Gazipur,Ginger(Green),Green Ginger,FAQ,11-09-2025,4100,4130,4115
Uttar Pradesh,Ghazipur,Gazipur,Green Chilli,Green Chilly,FAQ,11-09-2025,3940,4030,4000
Uttar Pradesh,Ghazipur,Gazipur,Mousambi(Sweet Lime),Mousambi,Medium,11-09-2025,3350,3400,3380
Uttar Pradesh,Ghazipur,Gazipur,Raddish,Raddish,FAQ,11-09-2025,2100,2140,2120
Uttar Pradesh,Ghazipur,Yusufpur,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,11-09-2025,9300,9400,9350
Uttar Pradesh,Gonda,Gonda,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,11-09-2025,6680,6750,6700
Uttar Pradesh,Gonda,Gonda,Colacasia,Colacasia,FAQ,11-09-2025,1775,1900,1800
Uttar Pradesh,Gonda,Gonda,Mousambi(Sweet Lime),Mousambi,Medium,11-09-2025,3750,4000,3800
Uttar Pradesh,Gonda,Gonda,Onion,Red,FAQ,11-09-2025,1300,1450,1350
Uttar Pradesh,Gonda,Gonda,Pomegranate,Pomogranate,Medium,11-09-2025,6100,6600,6300
Uttar Pradesh,Gonda,Gonda,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,11-09-2025,1855,1950,1875
Uttar Pradesh,Gonda,Nawabganj,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11-09-2025,9500,9600,9550
Uttar Pradesh,Gonda,Nawabganj,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,11-09-2025,6700,6900,6800
Uttar Pradesh,Gonda,Nawabganj,Lentil (Masur)(Whole),Masoor Gola,FAQ,11-09-2025,7250,7350,7300
Uttar Pradesh,Gonda,Nawabganj,Mousambi(Sweet Lime),Mousambi,Medium,11-09-2025,3450,3550,3500
Uttar Pradesh,Gonda,Nawabganj,Paddy(Dhan)(Common),Common,FAQ,11-09-2025,2150,2250,2200
Uttar Pradesh,Gonda,Nawabganj,Potato,Desi,FAQ,11-09-2025,1050,1150,1100
Uttar Pradesh,Gorakhpur,Chorichora,Onion,Red,Non-FAQ,11-09-2025,1500,1650,1600
Uttar Pradesh,Gorakhpur,Chorichora,Rice,III,FAQ,11-09-2025,2450,2650,2550
Uttar Pradesh,Gorakhpur,Chorichora,Wheat,Dara,Non-FAQ,11-09-2025,2425,2550,2480
Uttar Pradesh,Gorakhpur,Gorakhpur,Capsicum,Capsicum,FAQ,11-09-2025,5250,5350,5300
Uttar Pradesh,Gorakhpur,Gorakhpur,Cucumbar(Kheera),Cucumbar,FAQ,11-09-2025,2075,2175,2125
Uttar Pradesh,Gorakhpur,Gorakhpur,Paddy(Dhan)(Common),Common,FAQ,11-09-2025,2175,2275,2225
Uttar Pradesh,Gorakhpur,Gorakhpur,Pomegranate,Pomogranate,Medium,11-09-2025,6100,6225,6175
Uttar Pradesh,Gorakhpur,Gorakhpur,Wheat,Dara,FAQ,11-09-2025,2475,2575,2525
Uttar Pradesh,Hamirpur,Muskara,Barley (Jau),Dara,FAQ,11-09-2025,2200,2400,2300
Uttar Pradesh,Hamirpur,Muskara,Bottle gourd,Bottle Gourd,FAQ,11-09-2025,1550,1750,1650
Uttar Pradesh,Hamirpur,Muskara,Tomato,Deshi,FAQ,11-09-2025,2500,2700,2600
Uttar Pradesh,Hardoi,Hardoi,Bitter gourd,Bitter Gourd,FAQ,11-09-2025,2300,2400,2350
Uttar Pradesh,Hardoi,Hardoi,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,11-09-2025,10100,10140,10130
Uttar Pradesh,Hardoi,Hardoi,Brinjal,Round/Long,FAQ,11-09-2025,1650,1730,1715
Uttar Pradesh,Hardoi,Hardoi,Lemon,Lemon,FAQ,11-09-2025,3730,3820,3790
Uttar Pradesh,Hardoi,Hardoi,Maize,Hybrid/Local,FAQ,11-09-2025,2220,2250,2235
Uttar Pradesh,Hardoi,Madhoganj,Lentil (Masur)(Whole),Masoor Gola,FAQ,11-09-2025,6650,6750,6700
Uttar Pradesh,Hardoi,Madhoganj,Onion,Red,FAQ,11-09-2025,1350,1450,1400
Uttar Pradesh,Hardoi,Sandila,Apple,Kasmir/Shimla - II,Medium,11-09-2025,7650,7750,7700
Uttar Pradesh,Hardoi,Sandila,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11-09-2025,9850,9950,9900
Uttar Pradesh,Hardoi,Sandila,Bottle gourd,Bottle Gourd,FAQ,11-09-2025,1480,1570,1530
Uttar Pradesh,Hardoi,Sandila,Green Chilli,Green Chilly,FAQ,11-09-2025,3680,3760,3720
Uttar Pradesh,Hathras,Haathras,Apple,Delicious,Medium,11-09-2025,9000,9200,9100
Uttar Pradesh,Hathras,Haathras,Bottle gourd,Bottle Gourd,FAQ,11-09-2025,1600,1800,1760
Uttar Pradesh,Hathras,Haathras,Green Gram (Moong)(Whole),Green (Whole),FAQ,11-09-2025,8650,8700,8682
Uttar Pradesh,Hathras,Haathras,Lemon,Lemon,FAQ,11-09-2025,4100,4300,4220
Uttar Pradesh,Hathras,Haathras,Wheat,Dara,FAQ,11-09-2025,2500,2600,2550
Uttar Pradesh,Hathras,Sikandraraau,Potato,Desi,FAQ,11-09-2025,640,700,680
Uttar Pradesh,Jalaun (Orai),Jalaun,Bitter gourd,Bitter Gourd,FAQ,11-09-2025,2000,2000,2000
Uttar Pradesh,Jalaun (Orai),Jalaun,Colacasia,Arabi,FAQ,11-09-2025,1400,1600,1500
Uttar Pradesh,Jalaun (Orai),Jalaun,Potato,Desi,FAQ,11-09-2025,1000,1300,1100
Uttar Pradesh,Jalaun (Orai),Jalaun,Tomato,Deshi,FAQ,11-09-2025,2000,2400,2200
Uttar Pradesh,Jalaun (Orai),Orai,Green Chilli,Green Chilly,FAQ,11-09-2025,2750,3200,2950
Uttar Pradesh,Jalaun (Orai),Orai,Pumpkin,Pumpkin,FAQ,11-09-2025,1200,1650,1400
Uttar Pradesh,Jalaun (Orai),Orai,Spinach,Spinach,FAQ,11-09-2025,1900,2310,2100
Uttar Pradesh,Jaunpur,Jaunpur,Capsicum,Capsicum,FAQ,11-09-2025,5500,5600,5550
Uttar Pradesh,Jaunpur,Jaunpur,Elephant Yam (Suran),Elephant Yam (Suran),FAQ,11-09-2025,3355,3440,3400
Uttar Pradesh,Jaunpur,Jaunpur,Green Chilli,Green Chilly,FAQ,11-09-2025,3935,4060,4000
Uttar Pradesh,Jaunpur,Jaunpur,Potato,Badshah,FAQ,11-09-2025,1025,1125,1075
Uttar Pradesh,Jaunpur,Jaunpur,Spinach,Spinach,FAQ,11-09-2025,1955,2040,2000
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Bitter gourd,Bitter Gourd,FAQ,11-09-2025,2365,2565,2465
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Cucumbar(Kheera),Cucumbar,FAQ,11-09-2025,1910,2110,2010
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Green Chilli,Green Chilly,FAQ,11-09-2025,3940,4140,4040
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Lentil (Masur)(Whole),Kala Masoor New,FAQ,11-09-2025,6890,7090,6990
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Onion,Red,FAQ,11-09-2025,1345,1545,1445
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Potato,Badshah,FAQ,11-09-2025,985,1185,1085
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Wheat,Dara,FAQ,11-09-2025,2470,2670,2570
Uttar Pradesh,Jaunpur,Shahganj,Cowpea(Veg),Cowpea (Veg),FAQ,11-09-2025,2710,2800,2760
Uttar Pradesh,Jaunpur,Shahganj,Rice,III,FAQ,11-09-2025,3390,3415,3400
Uttar Pradesh,Kannuj,Kannauj,Apple,Delicious,Medium,11-09-2025,7100,7300,7200
Uttar Pradesh,Kannuj,Kannauj,Green Chilli,Green Chilly,FAQ,11-09-2025,3800,3900,3850
Uttar Pradesh,Kannuj,Kannauj,Lemon,Lemon,FAQ,11-09-2025,3650,3750,3700
Uttar Pradesh,Kannuj,Kannauj,Maize,Yellow,FAQ,11-09-2025,2160,2270,2225
Uttar Pradesh,Kannuj,Kannauj,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,11-09-2025,1920,2040,1980
Uttar Pradesh,Kannuj,Kannauj,Tomato,Hybrid,FAQ,11-09-2025,820,930,870
Uttar Pradesh,Kannuj,Kannauj,Wheat,Dara,FAQ,11-09-2025,2460,2580,2530
Uttar Pradesh,Kanpur,Choubepur,Apple,Apple,Medium,11-09-2025,7100,7300,7200
Uttar Pradesh,Kanpur,Choubepur,Bajra(Pearl Millet/Cumbu),Hybrid,Non-FAQ,11-09-2025,2200,2300,2250
Uttar Pradesh,Kanpur,Choubepur,Bhindi(Ladies Finger),Bhindi,FAQ,11-09-2025,1500,1700,1600
Uttar Pradesh,Kanpur,Choubepur,Lemon,Lemon,FAQ,11-09-2025,3600,3800,3700
